timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2023-01-21 10:00:00,113,121,133,106,123
2023-01-21 10:15:00,127,119,109,102,113
2023-01-21 10:30:00,86,107,109,116,88
2023-01-21 10:45:00,114,90,118,109,99
2023-01-21 11:00:00,133,108,108,109,87
2023-01-21 11:15:00,100,92,132,127,134
2023-01-21 11:30:00,140,121,87,129,85
2023-01-21 11:45:00,106,86,129,107,77
2023-01-21 12:00:00,110,99,87,116,110
2023-01-21 12:15:00,149,116,107,88,128
2023-01-21 12:30:00,128,121,126,109,111
2023-01-21 12:45:00,120,105,132,144,91
2023-01-21 13:00:00,103,107,87,99,109
2023-01-21 13:15:00,121,114,90,109,122
2023-01-21 13:30:00,138,137,99,121,145
2023-01-21 13:45:00,107,142,92,76,99
2023-01-21 14:00:00,119,105,116,142,100
2023-01-21 14:15:00,118,92,175,107,117
2023-01-21 14:30:00,102,126,125,87,131
2023-01-21 14:45:00,126,98,107,150,114
2023-01-21 15:00:00,107,116,106,124,146
2023-01-21 15:15:00,130,131,111,138,105
2023-01-21 15:30:00,129,121,150,120,106
2023-01-21 15:45:00,99,104,140,94,99
2023-01-21 16:00:00,142,106,116,154,104
2023-01-21 16:15:00,131,131,130,130,92
2023-01-21 16:30:00,144,128,119,124,120
2023-01-21 16:45:00,130,101,122,109,158
2023-01-21 17:00:00,109,137,117,115,100
2023-01-21 17:15:00,98,141,153,97,133
2023-01-21 17:30:00,103,122,70,125,128
2023-01-21 17:45:00,118,135,113,132,84
2023-01-21 18:00:00,101,135,128,112,105
2023-01-21 18:15:00,111,104,109,124,108
2023-01-21 18:30:00,96,123,138,136,154
2023-01-21 18:45:00,113,131,102,118,103
2023-01-21 19:00:00,80,132,107,122,145
2023-01-21 19:15:00,121,124,102,121,120
2023-01-21 19:30:00,145,90,91,140,96
2023-01-21 19:45:00,131,142,111,124,129
2023-01-21 20:00:00,98,91,123,124,104
2023-01-21 20:15:00,124,129,117,121,127
2023-01-21 20:30:00,111,154,142,86,123
2023-01-21 20:45:00,88,146,89,131,111
2023-01-21 21:00:00,112,145,103,124,157
2023-01-21 21:15:00,147,147,104,137,112
2023-01-21 21:30:00,159,142,135,104,125
2023-01-21 21:45:00,92,147,134,100,95
2023-01-21 22:00:00,128,136,105,114,131
2023-01-21 22:15:00,145,145,142,111,104
2023-01-21 22:30:00,109,108,114,117,114
2023-01-21 22:45:00,99,126,108,103,132
2023-01-21 23:00:00,99,113,106,136,171
2023-01-21 23:15:00,109,105,107,117,140
2023-01-21 23:30:00,77,111,86,139,119
2023-01-21 23:45:00,102,104,117,131,99
2023-01-22 00:00:00,89,142,150,124,141
2023-01-22 00:15:00,138,105,82,111,134
2023-01-22 00:30:00,159,101,181,130,122
2023-01-22 00:45:00,118,124,84,119,108
2023-01-22 01:00:00,123,132,123,100,132
2023-01-22 01:15:00,144,110,127,86,121
2023-01-22 01:30:00,132,144,101,135,145
2023-01-22 01:45:00,135,101,114,146,133
2023-01-22 02:00:00,117,132,102,104,150
2023-01-22 02:15:00,117,154,90,114,113
2023-01-22 02:30:00,116,123,132,103,129
2023-01-22 02:45:00,100,104,141,115,159
2023-01-22 03:00:00,105,108,120,119,144
2023-01-22 03:15:00,127,144,103,106,108
2023-01-22 03:30:00,110,166,141,136,137
2023-01-22 03:45:00,114,103,113,130,121
2023-01-22 04:00:00,118,177,148,110,140
2023-01-22 04:15:00,121,72,91,91,127
2023-01-22 04:30:00,142,141,102,132,108
2023-01-22 04:45:00,110,104,122,151,129
2023-01-22 05:00:00,106,143,115,129,147
2023-01-22 05:15:00,151,104,141,126,126
2023-01-22 05:30:00,149,128,115,106,102
2023-01-22 05:45:00,132,110,123,122,91
2023-01-22 06:00:00,112,125,126,100,131
2023-01-22 06:15:00,134,98,89,91,158
2023-01-22 06:30:00,126,139,126,131,173
2023-01-22 06:45:00,110,135,95,114,119
2023-01-22 07:00:00,100,110,142,105,146
2023-01-22 07:15:00,111,150,128,121,98
2023-01-22 07:30:00,108,134,104,119,104
2023-01-22 07:45:00,99,167,122,90,121
2023-01-22 08:00:00,129,89,118,93,97
2023-01-22 08:15:00,107,99,119,128,111
2023-01-22 08:30:00,113,97,107,110,107
2023-01-22 08:45:00,96,133,92,99,59
2023-01-22 09:00:00,133,119,125,90,113
2023-01-22 09:15:00,115,155,101,146,129
2023-01-22 09:30:00,126,136,118,113,124
2023-01-22 09:45:00,118,128,117,112,153
2023-01-22 10:00:00,146,113,108,86,55
2023-01-22 10:15:00,132,140,131,122,134
2023-01-22 10:30:00,114,101,131,124,126
2023-01-22 10:45:00,120,186,127,112,122
2023-01-22 11:00:00,108,102,147,118,105
2023-01-22 11:15:00,116,126,115,141,85
2023-01-22 11:30:00,139,147,132,130,104
2023-01-22 11:45:00,85,147,114,122,121
2023-01-22 12:00:00,123,122,80,110,125
2023-01-22 12:15:00,127,101,152,127,139
2023-01-22 12:30:00,106,127,109,138,141
2023-01-22 12:45:00,119,93,137,68,122
2023-01-22 13:00:00,106,120,100,117,130
2023-01-22 13:15:00,99,98,126,112,121
2023-01-22 13:30:00,110,95,71,115,124
2023-01-22 13:45:00,102,90,115,100,127
2023-01-22 14:00:00,121,113,126,118,123
2023-01-22 14:15:00,75,106,131,132,81
2023-01-22 14:30:00,105,101,110,61,121
2023-01-22 14:45:00,154,145,108,134,140
2023-01-22 15:00:00,95,89,134,97,95
2023-01-22 15:15:00,123,143,152,131,103
2023-01-22 15:30:00,87,122,89,112,142
2023-01-22 15:45:00,106,105,125,87,127
2023-01-22 16:00:00,128,129,119,89,133
2023-01-22 16:15:00,158,120,141,125,102
2023-01-22 16:30:00,153,133,113,118,76
2023-01-22 16:45:00,145,117,172,136,120
2023-01-22 17:00:00,115,117,149,136,127
2023-01-22 17:15:00,104,124,116,101,100
2023-01-22 17:30:00,159,119,128,124,131
2023-01-22 17:45:00,137,116,95,111,92
2023-01-22 18:00:00,140,80,84,117,96
2023-01-22 18:15:00,134,134,111,127,115
2023-01-22 18:30:00,126,131,112,103,89
2023-01-22 18:45:00,113,107,147,104,128
2023-01-22 19:00:00,110,112,110,136,129
2023-01-22 19:15:00,98,90,120,173,107
2023-01-22 19:30:00,118,144,131,120,120
2023-01-22 19:45:00,125,110,141,88,149
2023-01-22 20:00:00,153,108,121,110,101
2023-01-22 20:15:00,123,77,131,114,128
2023-01-22 20:30:00,142,97,93,170,120
2023-01-22 20:45:00,101,93,125,136,133
2023-01-22 21:00:00,119,81,128,135,114
2023-01-22 21:15:00,136,125,129,129,137
2023-01-22 21:30:00,84,108,94,131,150
2023-01-22 21:45:00,154,115,121,114,99
2023-01-22 22:00:00,131,139,114,127,141
2023-01-22 22:15:00,108,132,112,110,129
2023-01-22 22:30:00,112,119,103,125,132
2023-01-22 22:45:00,139,105,110,106,125
2023-01-22 23:00:00,136,133,104,124,109
2023-01-22 23:15:00,85,115,100,125,99
2023-01-22 23:30:00,134,128,142,118,122
2023-01-22 23:45:00,116,113,55,134,99
2023-01-23 00:00:00,107,138,130,105,118
2023-01-23 00:15:00,95,150,117,134,129
2023-01-23 00:30:00,151,119,113,133,119
2023-01-23 00:45:00,117,97,149,140,144
2023-01-23 01:00:00,109,136,147,126,114
2023-01-23 01:15:00,119,74,122,100,93
2023-01-23 01:30:00,92,95,120,79,85
2023-01-23 01:45:00,129,113,101,105,136
2023-01-23 02:00:00,128,106,110,131,111
2023-01-23 02:15:00,145,79,132,135,141
2023-01-23 02:30:00,114,110,105,131,147
2023-01-23 02:45:00,94,144,116,128,121
2023-01-23 03:00:00,129,151,148,107,143
2023-01-23 03:15:00,113,130,135,146,111
2023-01-23 03:30:00,107,112,107,120,112
2023-01-23 03:45:00,175,138,89,65,117
2023-01-23 04:00:00,145,109,110,109,144
2023-01-23 04:15:00,94,122,111,109,115
2023-01-23 04:30:00,123,129,56,135,112
2023-01-23 04:45:00,79,129,139,108,114
2023-01-23 05:00:00,109,116,95,112,88
2023-01-23 05:15:00,122,93,124,109,109
2023-01-23 05:30:00,137,102,149,81,122
2023-01-23 05:45:00,103,108,87,114,128
2023-01-23 06:00:00,135,119,110,111,123
2023-01-23 06:15:00,115,100,64,129,131
2023-01-23 06:30:00,87,103,92,111,118
2023-01-23 06:45:00,120,145,102,143,100
2023-01-23 07:00:00,120,92,90,114,112
2023-01-23 07:15:00,118,110,95,138,97
2023-01-23 07:30:00,145,133,126,83,86
2023-01-23 07:45:00,125,132,95,113,128
2023-01-23 08:00:00,135,129,102,116,78
2023-01-23 08:15:00,150,120,111,108,121
2023-01-23 08:30:00,110,93,111,143,118
2023-01-23 08:45:00,97,94,127,103,110
2023-01-23 09:00:00,116,92,87,130,119
2023-01-23 09:15:00,131,122,152,99,152
2023-01-23 09:30:00,93,124,110,87,109
2023-01-23 09:45:00,144,100,117,142,113
2023-01-23 10:00:00,132,122,119,155,111
2023-01-23 10:15:00,154,115,123,116,146
2023-01-23 10:30:00,123,78,75,131,79
2023-01-23 10:45:00,148,93,164,104,172
2023-01-23 11:00:00,133,119,103,87,125
2023-01-23 11:15:00,102,103,131,108,94
2023-01-23 11:30:00,131,84,132,138,106
2023-01-23 11:45:00,146,111,97,121,152
2023-01-23 12:00:00,144,114,143,87,114
2023-01-23 12:15:00,126,139,123,127,152
2023-01-23 12:30:00,136,131,107,105,140
2023-01-23 12:45:00,94,94,154,128,122
2023-01-23 13:00:00,107,111,140,149,146
2023-01-23 13:15:00,118,117,175,111,135
2023-01-23 13:30:00,129,94,114,122,105
2023-01-23 13:45:00,106,91,133,94,125
2023-01-23 14:00:00,97,160,144,128,93
2023-01-23 14:15:00,116,125,135,147,128
2023-01-23 14:30:00,109,135,89,115,81
2023-01-23 14:45:00,93,98,123,136,135
2023-01-23 15:00:00,135,118,130,154,117
2023-01-23 15:15:00,159,105,140,115,133
2023-01-23 15:30:00,124,94,138,123,91
2023-01-23 15:45:00,95,132,123,104,129
2023-01-23 16:00:00,122,110,105,110,101
2023-01-23 16:15:00,120,93,107,138,92
2023-01-23 16:30:00,109,118,147,132,129
2023-01-23 16:45:00,147,100,120,137,134
2023-01-23 17:00:00,141,127,151,95,109
2023-01-23 17:15:00,113,94,169,143,122
2023-01-23 17:30:00,136,91,92,109,149
2023-01-23 17:45:00,137,99,128,106,145
2023-01-23 18:00:00,153,107,136,150,102
2023-01-23 18:15:00,157,101,80,132,153
2023-01-23 18:30:00,134,108,131,158,122
2023-01-23 18:45:00,142,156,119,120,150
2023-01-23 19:00:00,107,109,86,101,98
2023-01-23 19:15:00,134,149,122,104,103
2023-01-23 19:30:00,151,115,131,107,111
2023-01-23 19:45:00,119,145,113,108,110
2023-01-23 20:00:00,133,130,94,104,104
2023-01-23 20:15:00,143,146,93,73,117
2023-01-23 20:30:00,118,152,139,108,104
2023-01-23 20:45:00,94,129,116,123,122
2023-01-23 21:00:00,119,116,112,148,113
2023-01-23 21:15:00,145,115,135,125,124
2023-01-23 21:30:00,80,150,102,107,123
2023-01-23 21:45:00,120,76,125,102,141
2023-01-23 22:00:00,116,109,145,171,150
2023-01-23 22:15:00,139,96,122,81,148
2023-01-23 22:30:00,86,121,131,113,148
2023-01-23 22:45:00,98,109,107,145,119
2023-01-23 23:00:00,108,106,139,154,140
2023-01-23 23:15:00,104,99,140,104,125
2023-01-23 23:30:00,127,119,111,127,123
2023-01-23 23:45:00,107,103,135,122,146
2023-01-24 00:00:00,172,91,114,125,132
2023-01-24 00:15:00,142,138,113,150,108
2023-01-24 00:30:00,143,83,80,101,110
2023-01-24 00:45:00,136,127,115,84,108
2023-01-24 01:00:00,122,135,116,127,108
2023-01-24 01:15:00,115,130,114,125,106
2023-01-24 01:30:00,117,123,116,138,65
2023-01-24 01:45:00,143,107,137,117,97
2023-01-24 02:00:00,128,104,125,115,121
2023-01-24 02:15:00,112,137,114,150,121
2023-01-24 02:30:00,133,123,122,125,115
2023-01-24 02:45:00,69,141,154,113,127
2023-01-24 03:00:00,121,158,104,127,134
2023-01-24 03:15:00,100,131,123,99,120
2023-01-24 03:30:00,110,110,92,79,136
2023-01-24 03:45:00,149,146,89,141,118
2023-01-24 04:00:00,135,95,130,112,132
2023-01-24 04:15:00,99,107,126,126,102
2023-01-24 04:30:00,134,127,111,111,132
2023-01-24 04:45:00,127,127,110,86,143
2023-01-24 05:00:00,122,102,144,113,91
2023-01-24 05:15:00,113,110,98,120,109
2023-01-24 05:30:00,103,113,93,119,93
2023-01-24 05:45:00,115,112,139,132,140
2023-01-24 06:00:00,95,154,109,103,94
2023-01-24 06:15:00,148,145,88,136,95
2023-01-24 06:30:00,133,129,86,123,70
2023-01-24 06:45:00,82,128,126,83,92
2023-01-24 07:00:00,123,94,135,135,111
2023-01-24 07:15:00,108,97,120,115,101
2023-01-24 07:30:00,106,90,128,120,116
2023-01-24 07:45:00,112,164,99,110,98
2023-01-24 08:00:00,167,115,107,112,98
2023-01-24 08:15:00,141,140,158,154,127
2023-01-24 08:30:00,85,123,127,131,136
2023-01-24 08:45:00,100,97,142,131,100
2023-01-24 09:00:00,138,99,145,89,144
2023-01-24 09:15:00,108,105,146,124,114
2023-01-24 09:30:00,111,120,97,113,116
2023-01-24 09:45:00,75,94,128,96,125
2023-01-24 10:00:00,128,119,121,114,126
2023-01-24 10:15:00,119,107,139,130,131
2023-01-24 10:30:00,137,125,117,125,108
2023-01-24 10:45:00,104,141,107,115,115
2023-01-24 11:00:00,111,127,95,103,125
2023-01-24 11:15:00,105,123,104,129,68
2023-01-24 11:30:00,90,88,131,126,96
2023-01-24 11:45:00,102,114,116,129,119
2023-01-24 12:00:00,126,115,143,122,115
2023-01-24 12:15:00,97,100,130,148,113
2023-01-24 12:30:00,91,109,146,116,138
2023-01-24 12:45:00,120,139,105,157,154
2023-01-24 13:00:00,167,103,119,150,145
2023-01-24 13:15:00,131,112,148,117,133
2023-01-24 13:30:00,126,153,122,143,108
2023-01-24 13:45:00,128,149,129,115,121
2023-01-24 14:00:00,161,102,131,118,115
2023-01-24 14:15:00,107,124,112,120,93
2023-01-24 14:30:00,117,138,137,107,111
2023-01-24 14:45:00,86,136,98,112,139
2023-01-24 15:00:00,87,136,119,126,115
2023-01-24 15:15:00,101,138,116,136,145
2023-01-24 15:30:00,103,132,140,150,158
2023-01-24 15:45:00,109,109,89,118,106
2023-01-24 16:00:00,111,135,94,143,79
2023-01-24 16:15:00,134,127,141,65,107
2023-01-24 16:30:00,121,99,144,116,128
2023-01-24 16:45:00,127,82,115,109,103
2023-01-24 17:00:00,138,93,107,130,103
2023-01-24 17:15:00,78,92,142,121,146
2023-01-24 17:30:00,113,127,120,105,108
2023-01-24 17:45:00,135,153,100,125,133
2023-01-24 18:00:00,117,103,116,108,93
2023-01-24 18:15:00,141,108,137,148,102
2023-01-24 18:30:00,140,116,122,140,84
2023-01-24 18:45:00,103,163,124,165,134
2023-01-24 19:00:00,135,136,129,104,126
2023-01-24 19:15:00,132,140,95,118,136
2023-01-24 19:30:00,121,121,126,130,135
2023-01-24 19:45:00,112,115,138,91,142
2023-01-24 20:00:00,129,95,75,118,137
2023-01-24 20:15:00,109,130,92,147,122
2023-01-24 20:30:00,92,118,130,93,129
2023-01-24 20:45:00,91,125,129,148,120
2023-01-24 21:00:00,124,150,111,100,104
2023-01-24 21:15:00,101,119,102,150,135
2023-01-24 21:30:00,140,116,138,95,144
2023-01-24 21:45:00,131,101,101,92,86
2023-01-24 22:00:00,135,138,137,162,131
2023-01-24 22:15:00,87,144,122,117,123
2023-01-24 22:30:00,140,144,144,112,140
2023-01-24 22:45:00,115,121,120,126,140
2023-01-24 23:00:00,150,129,100,133,107
2023-01-24 23:15:00,133,120,114,113,138
2023-01-24 23:30:00,95,142,111,118,134
2023-01-24 23:45:00,78,111,151,98,96
2023-01-25 00:00:00,134,119,120,117,156
2023-01-25 00:15:00,109,113,109,144,152
2023-01-25 00:30:00,92,119,92,135,126
2023-01-25 00:45:00,44,135,96,98,76
2023-01-25 01:00:00,126,103,98,115,137
2023-01-25 01:15:00,133,108,112,130,125
2023-01-25 01:30:00,113,126,117,105,132
2023-01-25 01:45:00,150,105,109,77,115
2023-01-25 02:00:00,134,143,110,114,101
2023-01-25 02:15:00,106,136,124,153,123
2023-01-25 02:30:00,100,115,107,132,106
2023-01-25 02:45:00,114,154,104,134,121
2023-01-25 03:00:00,115,123,129,138,115
2023-01-25 03:15:00,118,99,154,114,120
2023-01-25 03:30:00,134,127,115,113,129
2023-01-25 03:45:00,124,113,110,112,111
2023-01-25 04:00:00,161,117,117,84,103
2023-01-25 04:15:00,106,108,147,121,105
2023-01-25 04:30:00,82,137,109,101,148
2023-01-25 04:45:00,114,108,106,118,138
2023-01-25 05:00:00,75,193,114,97,97
2023-01-25 05:15:00,122,121,104,105,143
2023-01-25 05:30:00,117,167,96,101,79
2023-01-25 05:45:00,149,83,111,153,111
2023-01-25 06:00:00,125,117,97,110,128
2023-01-25 06:15:00,99,147,138,135,96
2023-01-25 06:30:00,117,87,111,137,93
2023-01-25 06:45:00,104,146,113,106,125
2023-01-25 07:00:00,80,86,121,141,143
2023-01-25 07:15:00,128,117,91,142,102
2023-01-25 07:30:00,142,119,130,157,173
2023-01-25 07:45:00,116,84,111,132,119
2023-01-25 08:00:00,132,124,121,117,97
2023-01-25 08:15:00,171,134,154,107,122
2023-01-25 08:30:00,85,84,157,116,93
2023-01-25 08:45:00,68,124,102,147,108
2023-01-25 09:00:00,127,94,122,115,118
2023-01-25 09:15:00,151,151,104,121,119
2023-01-25 09:30:00,107,116,70,114,110
2023-01-25 09:45:00,113,131,163,116,148
2023-01-25 10:00:00,133,105,157,111,136
2023-01-25 10:15:00,101,95,57,101,124
2023-01-25 10:30:00,125,89,153,104,84
2023-01-25 10:45:00,137,107,100,162,113
2023-01-25 11:00:00,150,114,118,120,119
2023-01-25 11:15:00,99,111,90,133,93
2023-01-25 11:30:00,125,117,149,113,98
2023-01-25 11:45:00,120,91,162,111,127
2023-01-25 12:00:00,105,106,164,122,140
2023-01-25 12:15:00,157,132,121,105,127
2023-01-25 12:30:00,132,141,113,103,125
2023-01-25 12:45:00,111,129,154,111,91
2023-01-25 13:00:00,84,103,136,115,115
2023-01-25 13:15:00,125,91,92,125,130
2023-01-25 13:30:00,118,124,132,124,99
2023-01-25 13:45:00,118,64,107,116,133
2023-01-25 14:00:00,114,148,133,118,122
2023-01-25 14:15:00,147,139,135,110,112
2023-01-25 14:30:00,125,126,108,116,119
2023-01-25 14:45:00,108,146,135,118,97
2023-01-25 15:00:00,141,73,135,129,98
2023-01-25 15:15:00,130,113,98,107,145
2023-01-25 15:30:00,95,124,118,93,153
2023-01-25 15:45:00,125,179,116,85,161
2023-01-25 16:00:00,119,106,122,129,162
2023-01-25 16:15:00,116,92,145,106,133
2023-01-25 16:30:00,113,67,122,117,80
2023-01-25 16:45:00,112,134,136,96,100
2023-01-25 17:00:00,145,108,136,146,138
2023-01-25 17:15:00,109,110,139,126,91
2023-01-25 17:30:00,146,139,145,131,125
2023-01-25 17:45:00,96,113,116,107,137
2023-01-25 18:00:00,133,114,122,66,91
2023-01-25 18:15:00,123,135,82,105,148
2023-01-25 18:30:00,117,136,114,98,141
2023-01-25 18:45:00,100,148,124,112,157
2023-01-25 19:00:00,116,147,106,133,154
2023-01-25 19:15:00,97,154,135,142,107
2023-01-25 19:30:00,104,127,135,123,99
2023-01-25 19:45:00,151,126,95,113,121
2023-01-25 20:00:00,150,121,96,115,142
2023-01-25 20:15:00,138,115,105,152,102
2023-01-25 20:30:00,127,106,111,100,131
2023-01-25 20:45:00,150,138,135,114,121
2023-01-25 21:00:00,112,114,91,126,100
2023-01-25 21:15:00,124,119,133,105,132
2023-01-25 21:30:00,110,96,89,133,115
2023-01-25 21:45:00,117,127,134,90,127
2023-01-25 22:00:00,126,95,115,132,137
2023-01-25 22:15:00,122,107,135,130,131
2023-01-25 22:30:00,96,115,117,106,105
2023-01-25 22:45:00,119,118,117,136,123
2023-01-25 23:00:00,117,103,157,136,79
2023-01-25 23:15:00,117,138,130,109,106
2023-01-25 23:30:00,106,138,105,124,143
2023-01-25 23:45:00,166,98,119,133,127
2023-01-26 00:00:00,119,89,138,140,161
2023-01-26 00:15:00,113,123,118,86,166
2023-01-26 00:30:00,160,105,82,123,104
2023-01-26 00:45:00,89,167,118,134,131
2023-01-26 01:00:00,112,114,136,92,121
2023-01-26 01:15:00,118,135,126,111,114
2023-01-26 01:30:00,116,151,90,139,88
2023-01-26 01:45:00,127,108,146,121,104
2023-01-26 02:00:00,119,110,102,100,103
2023-01-26 02:15:00,140,142,155,132,148
2023-01-26 02:30:00,86,107,107,121,89
2023-01-26 02:45:00,138,144,101,121,138
2023-01-26 03:00:00,132,144,100,127,109
2023-01-26 03:15:00,118,134,119,150,107
2023-01-26 03:30:00,118,148,150,118,122
2023-01-26 03:45:00,155,130,117,132,95
2023-01-26 04:00:00,121,120,110,85,148
2023-01-26 04:15:00,120,112,107,97,96
2023-01-26 04:30:00,146,132,130,141,108
2023-01-26 04:45:00,98,132,118,126,91
2023-01-26 05:00:00,127,124,98,112,129
2023-01-26 05:15:00,101,99,90,139,119
2023-01-26 05:30:00,99,130,99,130,88
2023-01-26 05:45:00,115,102,139,114,95
2023-01-26 06:00:00,137,108,123,107,117
2023-01-26 06:15:00,149,94,119,151,179
2023-01-26 06:30:00,122,108,110,89,120
2023-01-26 06:45:00,137,166,109,140,95
2023-01-26 07:00:00,143,162,114,125,107
2023-01-26 07:15:00,125,138,111,140,122
2023-01-26 07:30:00,111,132,115,136,110
2023-01-26 07:45:00,120,137,106,105,152
2023-01-26 08:00:00,120,154,102,135,120
2023-01-26 08:15:00,144,147,144,100,126
2023-01-26 08:30:00,92,103,119,113,133
2023-01-26 08:45:00,111,104,116,93,142
2023-01-26 09:00:00,128,121,110,82,133
2023-01-26 09:15:00,125,110,147,135,86
2023-01-26 09:30:00,103,136,111,111,141
2023-01-26 09:45:00,120,82,126,88,122
2023-01-26 10:00:00,101,134,88,134,128
2023-01-26 10:15:00,99,145,117,111,132
2023-01-26 10:30:00,88,105,98,112,116
2023-01-26 10:45:00,94,123,133,94,99
2023-01-26 11:00:00,102,111,128,116,146
2023-01-26 11:15:00,105,110,110,119,95
2023-01-26 11:30:00,134,88,135,100,134
2023-01-26 11:45:00,123,132,152,133,120
2023-01-26 12:00:00,118,126,113,115,119
2023-01-26 12:15:00,100,149,143,147,135
2023-01-26 12:30:00,121,71,109,107,127
2023-01-26 12:45:00,134,124,104,135,89
2023-01-26 13:00:00,114,159,101,135,113
2023-01-26 13:15:00,128,119,120,109,140
2023-01-26 13:30:00,121,125,138,134,139
2023-01-26 13:45:00,120,132,74,115,103
2023-01-26 14:00:00,105,122,115,120,98
2023-01-26 14:15:00,115,140,105,89,113
2023-01-26 14:30:00,156,92,141,141,130
2023-01-26 14:45:00,131,104,95,113,73
2023-01-26 15:00:00,151,119,104,125,119
2023-01-26 15:15:00,126,179,123,105,142
2023-01-26 15:30:00,63,144,164,88,149
2023-01-26 15:45:00,129,81,90,134,132
2023-01-26 16:00:00,123,107,148,167,89
2023-01-26 16:15:00,99,150,115,138,105
2023-01-26 16:30:00,123,90,140,123,105
2023-01-26 16:45:00,105,101,116,139,77
2023-01-26 17:00:00,129,135,115,75,100
2023-01-26 17:15:00,121,75,107,110,82
2023-01-26 17:30:00,106,143,94,140,143
2023-01-26 17:45:00,121,121,111,110,108
2023-01-26 18:00:00,130,120,107,144,102
2023-01-26 18:15:00,107,91,137,128,94
2023-01-26 18:30:00,154,148,133,121,116
2023-01-26 18:45:00,141,114,123,108,124
2023-01-26 19:00:00,124,96,103,157,105
2023-01-26 19:15:00,153,115,97,106,114
2023-01-26 19:30:00,120,134,137,116,95
2023-01-26 19:45:00,121,92,146,147,148
2023-01-26 20:00:00,114,74,155,124,140
2023-01-26 20:15:00,167,148,88,96,62
2023-01-26 20:30:00,124,137,116,131,150
2023-01-26 20:45:00,91,124,123,120,119
2023-01-26 21:00:00,122,154,104,90,115
2023-01-26 21:15:00,124,130,110,155,119
2023-01-26 21:30:00,131,125,150,139,119
2023-01-26 21:45:00,108,100,151,80,92
2023-01-26 22:00:00,139,120,152,114,141
2023-01-26 22:15:00,124,122,127,95,121
2023-01-26 22:30:00,89,143,94,119,128
2023-01-26 22:45:00,115,125,135,130,97
2023-01-26 23:00:00,99,102,88,121,131
2023-01-26 23:15:00,101,118,129,102,91
2023-01-26 23:30:00,145,146,122,93,119
2023-01-26 23:45:00,89,122,137,120,133
2023-01-27 00:00:00,156,156,139,120,128
2023-01-27 00:15:00,119,107,149,124,86
2023-01-27 00:30:00,119,140,97,101,117
2023-01-27 00:45:00,128,134,110,127,128
2023-01-27 01:00:00,120,148,116,145,146
2023-01-27 01:15:00,100,122,124,133,112
2023-01-27 01:30:00,110,146,108,114,142
2023-01-27 01:45:00,140,125,137,84,158
2023-01-27 02:00:00,91,137,135,131,126
2023-01-27 02:15:00,132,101,135,132,117
